id,ACTION
101,0.9839754622240211
102,0.8582416479326479
103,0.9965410532172152
104,0.982964408601473
105,0.8837456888795782
106,0.9960322455391909
107,0.9976033272039625
108,0.9945211751423134
109,0.9980054920373849
110,0.9958877580622173
111,0.9086252871664303
112,0.9928758553741047
113,0.9870008158528836
114,0.9988202541580022
115,0.9960945175546052
116,0.9787704198269933
117,0.9234197306956011
118,0.9968029003116415
119,0.9995956447443556
120,0.9954144525065707
121,0.9491189145922876
122,0.9977952789896993
123,0.9817910103547562
124,0.9989172839988247
125,0.9960375212471335
126,0.8818016985031039
127,0.8587117060262643
128,0.9468820493239978
129,0.9934366598529828
130,0.9943297141384098
131,0.9969021542614634
132,0.9988732362583815
133,0.9954639689050013
134,0.9085776255875183
135,0.9985740176064795
136,0.992606838760873
137,0.9971295224121763
138,0.9517858216217784
139,0.9894826560825474
140,0.9989397613122482
141,0.9981873559798251
142,0.9988503336226077
143,0.9976288304190579
144,0.9953442121779627
145,0.9985478782001119
146,0.8628278320627099
147,0.49982158623312395
148,0.813267649894917
149,0.9989665056085321
150,0.9904101740994906
151,0.999143045055147
152,0.9022167010040273
153,0.996988337986976
154,0.9791466685501341
155,0.9945565886484695
156,0.9766193835252475
157,0.9962969763901934
158,0.9968005932647547
159,0.989711164915352
160,0.9713662670993501
161,0.917139239374811
162,0.9977098068730423
163,0.999367301243204
164,0.9948091619261757
165,0.9986407779353087
166,0.9993543218296929
167,0.9441267986513299
168,0.9970459954044764
169,0.9931271251427792
170,0.9951487533684624
171,0.9959739833316273
172,0.9974606191868896
173,0.9808237444719172
174,0.9963387178040279
175,0.997417235838212
176,0.9975596332767973
177,0.953351346737219
178,0.9937499527227959
179,0.9995208907420355
180,0.8832943542278269
181,0.6366949418166286
182,0.9895644476682385
183,0.8272691201493746
184,0.9895604274439286
185,0.9964990347082447
186,0.888385930484383
187,0.9988336505108963
188,0.9885440372332739
189,0.7324430337641185
190,0.9974315772045782
191,0.9995982640014943
192,0.9972707725368232
193,0.999107156772931
194,0.998614188784526
195,0.9881124626397846
196,0.9980306608721805
197,0.9965482554844514
198,0.9770581880990268
199,0.9983961541331481
200,0.8215256761773432
201,0.9979991000622277
202,0.9976228441143844
203,0.9676294601973628
204,0.9821493536173836
205,0.999132275286065
206,0.9966829370685617
207,0.9969501204911717
208,0.9957427396142143
209,0.7592841710790919
210,0.9575570880265255
211,0.9445011167830643
212,0.9941227668548909
213,0.9976676504812981
214,0.9918695907504572
215,0.9959952969889865
216,0.9617649045008134
217,0.9227771265521267
218,0.9985670097193123
219,0.9961512563099234
220,0.9416006739231717
221,0.29867931048392204
222,0.9986977496035581
223,0.9979526200179822
224,0.9951930072275013
225,0.9497361889226836
226,0.8753090493834808
227,0.9873005093333926
228,0.9954842712555235
229,0.9981352741367747
230,0.9919223666686561
231,0.9940928034631215
232,0.9906722131618346
233,0.9861327789370321
234,0.3835364453649675
235,0.9612894930342369
236,0.9789060061515331
237,0.9457495274473294
238,0.9566741888990054
239,0.979827815827478
240,0.9967942973864143
241,0.9853939864074136
242,0.7927815133813663
243,0.8028110835586421
244,0.983453107301835
245,0.9804945594157397
246,0.9994522459480253
247,0.9962470537363738
248,0.9896022851236577
249,0.9904419619727651
250,0.9969625428265342
251,0.9982146058430522
252,0.8556855107531618
253,0.9987033091418704
254,0.9974738654084406
255,0.9990028636879866
256,0.9912133705444087
257,0.9989463610439087
258,0.9541911416209058
259,0.9159625532997899
260,0.9976093227664643
261,0.9597921021276703
262,0.994040444658898
263,0.997646259134133
264,0.9978111525959478
265,0.9939819218739655
266,0.9964217239228044
267,0.8345317630059589
268,0.9984152810548762
269,0.961174450006755
270,0.9964500535918773
271,0.989224054522232
272,0.9977867304914552
273,0.9823706247310372
274,0.7714615372020327
275,0.9983230453502944
276,0.9375746197498313
277,0.988929783603854
278,0.9992628644171531
279,0.9344282064694468
280,0.7954794912698006
281,0.9994329606118019
282,0.9972997021595765
283,0.6348978267042868
284,0.9784587898645868
285,0.9985790761806287
286,0.9910929910796427
287,0.9998476049305285
288,0.9982384077723339
289,0.9959357217881547
290,0.992305937134124
291,0.546591746321258
292,0.9018495113564584
293,0.9969647890359769
294,0.9879390484041422
295,0.9917136915931919
296,0.8244130486074132
297,0.3548387071664396
298,0.9707418705817049
299,0.7262669940714986
300,0.9962809327460255
301,0.6207706622120842
302,0.9986443858288137
303,0.9010500401316266
304,0.9435512891233402
305,0.9820972886476943
306,0.9966325997866543
307,0.9941260449683587
308,0.9998413017242292
309,0.9694600136937273
310,0.9920823146449402
311,0.9990337545987797
312,0.9981591872654028
313,0.9957431594950144
314,0.9981599672220082
315,0.9984354294102645
316,0.9983760356671761
317,0.9068704541265388
318,0.9985839795695083
319,0.5361138775375991
320,0.9952963940427503
321,0.996820549708153
322,0.8161648309192546
323,0.9987691847303093
324,0.9817611324299196
325,0.8828399692990511
326,0.9453899085028745
327,0.9964681546060247
328,0.9976176242115977
329,0.9988065497105674
330,0.9950139726853191
331,0.9987079804005716
332,0.9841812715597799
333,0.9839718612102746
334,0.924823652126273
335,0.997253570805492
336,0.9789065834585976
337,0.9963696893494159
338,0.9970139571844215
339,0.9964027338804611
340,0.9987092766548353
341,0.9934791302421856
342,0.9819560871563515
343,0.9883508111598939
344,0.9993794019732133
345,0.9992725071688392
346,0.9969340292068396
347,0.9931485036905932
348,0.9912502494944825
349,0.998453550593605
350,0.9329281281377755
351,0.9661972116985413
352,0.9997923652567859
353,0.9907069232897978
354,0.8741436267446087
355,0.9809271281161652
356,0.9975663824859672
357,0.9940662512164375
358,0.9988794675819279
359,0.9778126888124445
360,0.17917911643485232
361,0.899435447012338
362,0.9531351623959944
363,0.9353039341543811
364,0.956084796158025
365,0.9989903258300975
366,0.9994589581189453
367,0.9973679707537143
368,0.9988304697209797
369,0.9915487347712328
370,0.9966225803542237
371,0.9836173414066415
372,0.9989750502341578
373,0.6160819160184378
374,0.8348254001748787
375,0.9876479406510931
376,0.9953334780536984
377,0.9180983266898637
378,0.9976296013539725
379,0.9987647916095392
380,0.9469215868682926
381,0.9698689189433658
382,0.9956159117825489
383,0.99964996853624
384,0.987869945384385
385,0.9871169343627897
386,0.9848381824581234
387,0.8620534068420593
388,0.9903643934427031
389,0.996190401006313
390,0.9973525615620539
391,0.6764941424848618
392,0.9973098783547112
393,0.9946426811840556
394,0.9917972265598468
395,0.9940240405100309
396,0.9912513792994416
397,0.9993702970073869
398,0.9805987048698237
399,0.99890191560619
400,0.978997574513036
401,0.9958380694903477
402,0.9946428049988465
403,0.9799467924050581
404,0.9756592516522232
405,0.9927207479402007
406,0.9988489795758533
407,0.9302377199326471
408,0.9985800836129919
409,0.9867808656123702
410,0.9988458365175289
411,0.9950576687327859
412,0.97773487702993
413,0.9555386226716364
414,0.9987429222480083
415,0.9974521162145009
416,0.9493551290280213
417,0.9955190106440422
418,0.9980101434717996
419,0.9901160660695092
420,0.996332545072653
421,0.9991978705593658
422,0.9851280553445627
423,0.9905536128845994
424,0.9456409333245441
425,0.9981302973201754
426,0.9618733555495856
427,0.9966205315676891
428,0.9965110093841459
429,0.9942104863218498
430,0.9980295072853966
431,0.9942780395718352
432,0.996542040428396
433,0.9814544306651113
434,0.9944510290005032
435,0.9530495547692499
436,0.9994816042808591
437,0.9981990004143073
438,0.17266215099047758
439,0.9923731978293816
440,0.6462779642157724
441,0.9922039140633968
442,0.9994029984748353
443,0.991091465546172
444,0.998273109091938
445,0.8835816339718533
446,0.9978745425235916
447,0.9848850188727276
448,0.997864560049643
449,0.9877066365761584
450,0.9656325463827554
451,0.9877054396013282
452,0.9936644183462587
453,0.9958425825868474
454,0.9918280864527835
455,0.9940162620784528
456,0.9982450414343056
457,0.9993954224131641
458,0.9955788715771292
459,0.9990292796715331
460,0.7458702447776356
461,0.9020920638541905
462,0.9980473709461442
463,0.99657420449208
464,0.9968114922598543
465,0.9869498229003675
466,0.9983325761404105
467,0.7855411220970886
468,0.9976925174957981
469,0.9955035466981538
470,0.9769321937923471
471,0.9971553103833094
472,0.9945410594281646
473,0.9980757587139323
474,0.9451952115767579
475,0.9428408132398693
476,0.9591571532792145
477,0.9971709362436723
478,0.97434585667849
479,0.9989723301581661
480,0.9991586138981302
481,0.9993194790434075
482,0.9869665557057109
483,0.9989038003260603
484,0.9429522768479085
485,0.9789926221960161
486,0.8434200969013598
487,0.9951663568836685
488,0.9846327114340526
489,0.998486132619105
490,0.9941023879876972
491,0.9978819285024899
492,0.9929303433021027
493,0.9989518616562555
494,0.9909295596063884
495,0.9381569704456247
496,0.9956256803164495
497,0.9992808786741305
498,0.9964371335388508
499,0.9993198856649069
500,0.9866562917233173
501,0.9913512120055106
502,0.9751771711380564
503,0.9625880000575472
504,0.9976869868097393
505,0.9536068952797419
506,0.9955258300353268
507,0.998245289330956
508,0.988206837157255
509,0.9861391154985046
510,0.8408701913120167
511,0.9732438341259505
512,0.9987691454408464
513,0.9990440746480556
514,0.7443570428515559
515,0.9955230244651151
516,0.9832591904189388
517,0.9990920395418269
518,0.9856241875613996
519,0.9708530188052765
520,0.9895227085063368
521,0.9987441417608429
522,0.9734222502366113
523,0.9990115685525024
524,0.6707608772529616
525,0.7422061221984757
526,0.3405690012879229
527,0.9968153702661482
528,0.9930133328394054
529,0.9888817385910413
530,0.999458183284411
531,0.9541932245270056
532,0.9749784475162255
533,0.9985417342402415
534,0.9932893062546677
535,0.9932041604598206
536,0.9970038103376648
537,0.9997673553724103
538,0.9897223780163097
539,0.9964963614548972
540,0.9504076037818605
541,0.9962567748054088
542,0.9478469120034164
543,0.8383888230508731
544,0.99751018318425
545,0.9898945222092416
546,0.996044690830055
547,0.9454823092661535
548,0.8756741374669894
549,0.6990647083990104
550,0.8751732720631975
551,0.9696648838883234
552,0.8579717493145887
553,0.9993014383032182
554,0.9521190983326616
555,0.996251089012453
556,0.9955100185680287
557,0.9958838510858122
558,0.9569715148315074
559,0.9744462906682431
560,0.9681806714088602
561,0.993742942029657
562,0.9972945292950693
563,0.9973531747251797
564,0.7087618803186738
565,0.9994055813721143
566,0.9971241774650049
567,0.9946618413852321
568,0.9654262141021107
569,0.9950822368540676
570,0.9823836158460226
571,0.2719512940229878
572,0.9990341596407118
573,0.9676846827746661
574,0.5553239275446173
575,0.9995136459665944
576,0.9942824900468433
577,0.983665247775802
578,0.9970496246679866
579,0.788913529339378
580,0.974781314322508
581,0.9929172903421751
582,0.9875551178741293
583,0.9986807507120306
584,0.8825605927429672
585,0.9965636326224062
586,0.9925568405211478
587,0.9692073492674
588,0.996198736876498
589,0.9687777570245631
590,0.9689436261308306
591,0.9591948944435927
592,0.9982662381207447
593,0.9795774523887241
594,0.9985484479893556
595,0.998371649427668
596,0.9984060734311359
597,0.9974995015718395
598,0.7853118505727728
599,0.9891601297949202
600,0.9510441816965556
601,0.9989309703335157
602,0.9492808957918747
603,0.9984287994718146
604,0.9982669407224924
605,0.9738469250512873
606,0.987801141821346
607,0.9965720810790902
608,0.9995804239114764
609,0.9868584589866858
610,0.9122515720646575
611,0.9854477677318912
612,0.9990696665764492
613,0.9973326976325413
614,0.9023641147447151
615,0.9949486274757074
616,0.7164883342815315
617,0.9931823938043267
618,0.999175056191288
619,0.990625476046926
620,0.9935879804975607
621,0.9968483299177299
622,0.9950393168902684
623,0.9947750650024464
624,0.9271768598561626
625,0.5055114218632136
626,0.9956641535722539
627,0.9982698969295412
628,0.9832142087407211
629,0.9974542417638821
630,0.9990784055475798
631,0.9977159904164112
632,0.950979886486639
633,0.9985556688109458
634,0.9976649183930557
635,0.9552366070338884
636,0.9838710964321356
637,0.9889622483091153
638,0.9979437761793644
639,0.9302237954213026
640,0.9976931598338366
641,0.9964211613774663
642,0.9984690588132221
643,0.9872231070320544
644,0.9976241028992369
645,0.9950087793098761
646,0.9532115881479237
647,0.9795272330332109
648,0.9394303048492048
649,0.9971359350245017
650,0.7279454857631916
651,0.9937677001451921
652,0.998629064543464
653,0.6512482591125424
654,0.9890996857721587
655,0.9669496453580444
656,0.9970878131460997
657,0.9883825556959878
658,0.9969996876007656
659,0.9965482663504802
660,0.9597585802264771
661,0.9969472441416805
662,0.997946647071237
663,0.9963093208455139
664,0.9927686664473365
665,0.9624132280306973
666,0.8230170208345514
667,0.9711574060754178
668,0.9654626274955455
669,0.8125957486093912
670,0.844117314843974
671,0.9966168902641849
672,0.9716394024205216
673,0.9171299057025271
674,0.9846592182605035
675,0.9863134633454752
676,0.995865724161313
677,0.9935554317140932
678,0.9967627994808315
679,0.9936349443471536
680,0.9925990204946504
681,0.7929468029759853
682,0.9125736480771324
683,0.9960284085805946
684,0.9969314149871777
685,0.9675342174427476
686,0.997731379739643
687,0.9959720788171499
688,0.998519364091889
689,0.9989962091290339
690,0.9965903663008785
691,0.9994475890172565
692,0.9992987509336847
693,0.9727419278139592
694,0.9958584301716382
695,0.9882499899922279
696,0.9312065168849131
697,0.999456705168684
698,0.9929055831687215
699,0.9974782852624335
700,0.9948921077291986
701,0.9951531953685596
702,0.9820429274151709
703,0.9687485121407097
704,0.98584162207941
705,0.963813554919658
706,0.8235614198638642
707,0.9446353811677531
708,0.998880872374009
709,0.9764671559010655
710,0.9888110891196844
711,0.9802180334134228
712,0.9733371251009308
713,0.9970761830964986
714,0.997508909974672
715,0.985612179858439
716,0.7667191948373144
717,0.9990425764483046
718,0.9965941686538459
719,0.9893140829325273
720,0.9707591961488532
721,0.994767824841736
722,0.979234296583318
723,0.9942591164806556
724,0.9956480795123767
725,0.9989058555974331
726,0.9842973398537117
727,0.999530720291752
728,0.9995607385500495
729,0.904801244720953
730,0.9719214711799857
731,0.9937078005835609
732,0.9995398060668981
733,0.9992748027726946
734,0.9995730807959162
735,0.9987115850520814
736,0.8826165642894022
737,0.9967976772704896
738,0.9917349564613288
739,0.9768868013374796
740,0.9992676334543865
741,0.9879907654569439
742,0.9941190863004462
743,0.9938350834962117
744,0.9993291027827644
745,0.9941550715445399
746,0.997263193245176
747,0.9956361097549891
748,0.9993199949306365
749,0.9926817449754378
750,0.9991939201678307
751,0.9968159116695624
752,0.9898716794716022
753,0.9949499987590863
754,0.985404544918096
755,0.9974593432012988
756,0.7080430233234843
757,0.999435369571217
758,0.9944319382399277
759,0.9840556020694814
760,0.9974361576046188
761,0.997837127216064
762,0.9735709549304207
763,0.9207705783500865
764,0.9717690374274048
765,0.9982584496576112
766,0.9932591354332863
767,0.998310339653031
768,0.9926387135199367
769,0.9952179627365336
770,0.9959631039682096
771,0.9960201446227828
772,0.9974556983823359
773,0.9964017756091692
774,0.9934927128786318
775,0.9795075355710269
776,0.9092603111397924
777,0.8907190983781414
778,0.9962622196021691
779,0.9992930305743254
780,0.612178210236957
781,0.5541999861024544
782,0.9928442956042987
783,0.9967467150605723
784,0.9663182122714556
785,0.7783251949767594
786,0.9806584944612785
787,0.9978736157518198
788,0.9669071355213468
789,0.9868450315152404
790,0.9555456048781841
791,0.9928565633012932
792,0.996231244484717
793,0.8722573117034033
794,0.9714209934780276
795,0.9983570106200522
796,0.9892740340872096
797,0.9969722191958439
798,0.9707899523773073
799,0.995385957764328
800,0.9992959244174651
801,0.9968786750271927
802,0.9986950096835763
803,0.9354349925266953
804,0.9990758555453734
805,0.9991548656843374
806,0.9981442465251007
807,0.6108393778931205
808,0.950683638051017
809,0.9975094425131856
810,0.9972285803597912
811,0.9967030977006102
812,0.8626542776794222
813,0.9963442937833228
814,0.9985054686058669
815,0.8023463958812104
816,0.9977766703745645
817,0.9990373291618515
818,0.9905460711135293
819,0.9945798118133067
820,0.8102443728819544
821,0.988171661996068
822,0.9976371962347909
823,0.9994406578107161
824,0.9981269521982615
825,0.9951628834123184
826,0.968756866919247
827,0.9975318981567797
828,0.996857192379138
829,0.9986097350134241
830,0.9939194190023433
831,0.7642916030593023
832,0.9998868586862157
833,0.9981541130162249
834,0.9991600726530848
835,0.9983373638084566
836,0.8549024412580911
837,0.9686687788870444
838,0.9994510258794483
839,0.9586605684537038
840,0.9992017825353723
841,0.8777779879621492
842,0.9982438504059454
843,0.9967801818053479
844,0.999392715359246
845,0.9974127496412827
846,0.984685016734518
847,0.9983899168643405
848,0.9989953515921108
849,0.9870986865948816
850,0.3514744831684249
851,0.9986921605514586
852,0.9841435449149751
853,0.9971093006740037
854,0.06764046996985769
855,0.9958171481643119
856,0.998944745161874
857,0.9549222836717611
858,0.9968685242723729
859,0.9954446062974369
860,0.9970673682701132
861,0.9895595842362772
862,0.9908084790223151
863,0.9939865098744646
864,0.9624434353957222
865,0.22227461831843806
866,0.9886793078325846
867,0.9952980803838651
868,0.9676319291810882
869,0.9754689017305443
870,0.9946140747616209
871,0.9958171481643119
872,0.9918476982176899
873,0.9950485755204715
874,0.9426446866849433
875,0.9988406290226183
876,0.9783228891948536
877,0.9976444305036098
878,0.9853770878228367
879,0.9913575392084888
880,0.9955363004868611
881,0.9288883649311492
882,0.9968335659374293
883,0.998440892540022
884,0.964772393587805
885,0.9257253126237786
886,0.9985538982212853
887,0.708746584499645
888,0.9873548835555395
889,0.9914303417795398
890,0.9994293227184428
891,0.9953585077850621
892,0.9879979187285138
893,0.7133477146751177
894,0.997893843785558
895,0.9926471355260066
896,0.9377269488376465
897,0.9605672690479353
898,0.9910584339818325
899,0.7001593458026153
900,0.9963521454813643
901,0.996596413512534
902,0.9935605379956279
903,0.9867279831652578
904,0.996088568996872
905,0.999625226088819
906,0.9893587078668896
907,0.9995021419640747
908,0.999575307017146
909,0.9733655963633752
910,0.9694278813092819
911,0.9413827410547344
912,0.998685427983265
913,0.9979242223764292
914,0.9985167842456119
915,0.9839946972747892
916,0.9807544852008435
917,0.9874372991052954
918,0.9949127608824081
919,0.9972223772768163
920,0.9963420555861321
921,0.926328442785935
922,0.9871059328185477
923,0.9237291867617673
924,0.9139575102463339
925,0.9716291917292772
926,0.9894950762023406
927,0.9971275336884678
928,0.9775706055056637
929,0.996711798456854
930,0.9995339697115513
931,0.996713795242591
932,0.9980855119286958
933,0.97211571403298
934,0.9984006292027457
935,0.9965348538363423
936,0.9725207747276697
937,0.9976760038364207
938,0.9990970467395676
939,0.9987003190150799
940,0.9721571831883979
941,0.997566108329122
942,0.9993779870489944
943,0.7389988417181891
944,0.996088568996872
945,0.9798188954372574
946,0.9945070198047763
947,0.9936431702407373
948,0.9073770302597916
949,0.9983972149119092
950,0.9242151554354183
951,0.9919441506560689
952,0.8822879861740095
953,0.9876293113111638
954,0.9961315950761469
955,0.9330522936052745
956,0.29545725516640614
957,0.9970326467185239
958,0.9904838656416024
959,0.6439920279832805
960,0.9979126740587043
961,0.8571716692021936
962,0.9943905144659344
963,0.9952154524743363
964,0.9850351310206144
965,0.9978634838280187
966,0.728253606003444
967,0.9962852020059405
968,0.74284517742738
969,0.9712296800600158
970,0.9576919683720951
971,0.9856957309491372
972,0.9990656867318971
973,0.9988825294264134
974,0.9987295968502783
975,0.9922749106662949
976,0.9944515442236369
977,0.9953237731848111
978,0.9632751961374029
979,0.9728525145647156
980,0.6111479693319345
981,0.9982413128877464
982,0.9972026712766833
983,0.9998889096013887
984,0.07037219475467091
985,0.993929137397347
986,0.9943360344421083
987,0.9997323343671859
988,0.9763324254966684
989,0.981756035961422
990,0.9700088444142183
991,0.30939198843597626
992,0.9815639305405433
993,0.9996111054351434
994,0.9979339422790291
995,0.9954684937200641
996,0.9979731122558484
997,0.7903468845467293
998,0.9944441947214263
999,0.996856538455033
1000,0.9887839265235909
1001,0.9979744493787067
1002,0.9851933790985155
1003,0.970963543922169
1004,0.9954889167117312
1005,0.9649424047086066
1006,0.9954944662285212
1007,0.9970824390590817
1008,0.9991383098895881
1009,0.9989670932221748
1010,0.9948504395269528
1011,0.9976165488956595
1012,0.9366793190567665
1013,0.9905223739468938
1014,0.9887008775178502
1015,0.9979018648809921
1016,0.9994557401707472
1017,0.7026525565777337
1018,0.9856459464639438
1019,0.9465316430332478
1020,0.99875455529245
1021,0.9987929633827486
1022,0.9688554480763147
1023,0.9848821226154637
1024,0.9801793363661707
1025,0.8672460624433612
1026,0.9412849554320647
1027,0.9923637356548898
1028,0.9516259335234224
1029,0.9989804831230934
1030,0.9969472666732689
1031,0.9720141097471627
1032,0.9995180944779407
1033,0.9988734513471373
1034,0.9893250260929787
1035,0.9986753819001336
1036,0.9992816411361781
1037,0.9952868949928153
1038,0.9699845630263269
1039,0.9943050311169661
1040,0.9772101309573402
1041,0.9892536161373681
1042,0.9929921857877171
1043,0.8569749452372512
1044,0.8895432341195406
1045,0.9013244418568489
1046,0.9960950544145459
1047,0.9989361987694408
1048,0.9971553103833094
1049,0.9496867167448538
1050,0.9913417556593455
1051,0.997774040986071
1052,0.9979937242329779
1053,0.9990984894758629
1054,0.8930325018143657
1055,0.9987961392339537
1056,0.9905744503252777
1057,0.9935442190951692
1058,0.9973396391644785
1059,0.9968686063347222
1060,0.99774988895098
1061,0.9277936718008277
1062,0.9897271423506248
1063,0.8926419167121653
1064,0.9956416281298678
1065,0.9993521451508935
1066,0.9954478757377684
1067,0.9983360348690062
1068,0.9708971554330815
1069,0.9965891394320624
1070,0.9979988136802671
1071,0.9349595006768766
1072,0.9959794885510275
1073,0.8608641166725267
1074,0.9367414714831425
1075,0.9995491843730706
1076,0.9979627792845625
1077,0.9869267176272409
1078,0.9912093100478975
1079,0.9913880728339644
1080,0.6997171450355868
1081,0.9998753352554162
1082,0.9989035758349172
1083,0.9988909283038319
1084,0.9951923637165073
1085,0.9933106716147431
1086,0.9992314324877466
1087,0.9749496269809348
1088,0.9870842800374053
1089,0.9959805749124231
1090,0.999233829110513
1091,0.9915708839643312
1092,0.9954055332110564
1093,0.9847361357884391
1094,0.9937905924775065
1095,0.99984506932241
1096,0.9974173302494881
1097,0.9956484995104037
1098,0.9987659381273551
1099,0.9910341628006781
1100,0.9952663680851798
1101,0.995812558076651
1102,0.9807117053562531
1103,0.9987094621165316
1104,0.7381142890291387
1105,0.9958267918717303
1106,0.9995587174078534
1107,0.9975424875937784
1108,0.9828441772095311
1109,0.9964032198583822
1110,0.9939539948580476
1111,0.9976649183930557
1112,0.977020765859275
1113,0.9979340049934226
1114,0.9750316748309088
1115,0.9701010787299639
1116,0.9971965140407608
1117,0.9880813442284981
1118,0.8892246736047101
1119,0.8698491422016533
1120,0.9952646487020923
1121,0.9839983932275133
1122,0.9617950949490778
1123,0.9622608719614366
1124,0.8941544545357334
1125,0.9965347061773729
1126,0.9804945594157397
1127,0.9916358757408211
1128,0.9983524382093601
1129,0.9986287151214227
1130,0.9984283377216616
1131,0.87415936545
1132,0.979854868708808
1133,0.9987312448848654
1134,0.9949514377685237
1135,0.8140057079367822
1136,0.9203408202319207
1137,0.9952839163381226
1138,0.99948146235624
1139,0.9917728139111393
1140,0.9917203901581019
1141,0.996362543954579
1142,0.9733127287053256
1143,0.9930403641763369
1144,0.9829332816466066
1145,0.9825950259491294
1146,0.9987633657710061
1147,0.9978488449357948
1148,0.9978720086723494
1149,0.9957951180663053
1150,0.9959620654011248
1151,0.999063138779985
1152,0.9967630245281193
1153,0.999544976169678
1154,0.4064565083426248
1155,0.999514963614924
1156,0.9983643669680531
1157,0.9464133492280158
1158,0.9536279443308625
1159,0.9953460745619667
1160,0.9158321554550964
1161,0.9950824016850931
1162,0.9934834972393233
1163,0.9702357271893015
1164,0.9993304075728503
1165,0.9978967096155164
1166,0.9484785730345409
1167,0.9968314487639773
1168,0.999301430584593
1169,0.9815003811000956
1170,0.7416286104332067
1171,0.9946378658648576
1172,0.9797410401294825
1173,0.9843595965213442
1174,0.981022347646448
1175,0.9865543470911617
1176,0.9966472006434397
1177,0.9985423650979663
1178,0.9973419043453936
1179,0.9885383911157029
1180,0.589847081417528
1181,0.9390881836421398
1182,0.967243393352639
1183,0.9866849637509343
1184,0.9976129659933868
1185,0.9989319875698275
1186,0.9690450974135439
1187,0.9945179311195596
1188,0.30959803644703854
1189,0.9852249906767644
1190,0.9956273696864886
1191,0.9984408686336509
1192,0.9974997509809694
1193,0.9974776102452281
1194,0.9905656945679981
1195,0.99922416146329
1196,0.9856502522193391
1197,0.9968764771485082
1198,0.9988441316390169
1199,0.9993483793641726
1200,0.9988086212152902
1201,0.9955376164670018
1202,0.9995425958711261
1203,0.9974714057073447
1204,0.9801453737221392
1205,0.9989933573607871
1206,0.9986783342330282
1207,0.9770192205856898
1208,0.999224182787735
1209,0.9280188013032059
1210,0.9472047811511124
1211,0.9784470298636587
1212,0.9917613865801325
1213,0.9428495505068856
1214,0.9854171027012987
1215,0.9993537547706841
1216,0.9392798462444409
1217,0.9649776802788239
1218,0.9991215206141861
1219,0.9734792975049611
1220,0.92431705249995
1221,0.997051979383717
1222,0.9897719502809426
1223,0.992626781595794
1224,0.9887662790752597
1225,0.9989015555560415
1226,0.9968155196372365
1227,0.9712238389948381
1228,0.9854098343704891
1229,0.9852804553092067
1230,0.9980295072853966
1231,0.9861928579688303
1232,0.9983090062259736
1233,0.999630473093905
1234,0.9984547369249981
1235,0.9886267294769439
1236,0.9979276066384848
1237,0.9933845401777012
1238,0.9410593328812804
1239,0.9990521076709014
1240,0.9892242668055778
1241,0.9933078842125938
1242,0.9903283716616074
1243,0.9968782231266734
1244,0.9992315317009918
1245,0.9946169582064294
1246,0.9209305024020576
1247,0.9953587698530859
1248,0.9989971021927059
1249,0.9935436015825683
1250,0.9994461989736396
1251,0.9484455627197389
1252,0.9359331070382053
1253,0.9975612762259182
1254,0.9931264723959385
1255,0.9948034189339264
1256,0.9989305158787275
1257,0.853941208668893
1258,0.9933371888872924
1259,0.99061741135759
1260,0.9997171049358637
